Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,mortgage_interest,inflation_rates
626,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,1116,1116,GasA,3,Y,1,1116,0,0,1116,0,0,1,1,3,1,3,5,Typ,0,3.461038961038961,Attchd,1962.0,1.0,2,440,3.0,3.0,1,0,0,0,0,0,0,,0,,0,2,2010,WD,Normal,160000,4.6898,1.0979
627,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1978,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,978,978,GasA,3,Y,1,1422,0,0,1422,0,0,1,0,3,1,3,6,Min1,1,3.0,Attchd,1960.0,2.0,1,286,3.0,3.0,1,0,0,0,0,0,0,,0,Shed,0,8,2007,WD,Normal,139900,6.3373,2.6616
628,80,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1955,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,674,0.0,0,350,1156,GasA,5,Y,1,1520,0,0,1520,1,0,1,0,3,1,3,7,Typ,2,4.0,Basment,1955.0,2.0,1,364,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2010,WD,Normal,153000,4.6898,1.0979
629,60,RL,70.04995836802665,9478,Pave,,IR1,HLS,AllPub,Inside,Sev,NAmes,Norm,Norm,1Fam,2Story,5,5,1969,1969,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,PConc,4.0,3.0,0.0,2.0,650,0.0,0,390,1040,GasA,3,Y,1,1040,1040,0,2080,0,0,1,2,3,1,2,9,Typ,2,3.0,Attchd,1969.0,1.0,2,504,3.0,3.0,1,335,0,0,0,0,0,,0,,0,9,2007,WD,Family,135000,6.3373,2.6616
630,80,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,SLvl,6,5,1964,1964,Gable,WdShngl,Plywood,Wd Sdng,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,624,0.0,0,288,1248,GasA,3,Y,1,1350,0,0,1350,1,0,1,1,3,1,3,6,Typ,0,3.461038961038961,Attchd,1964.0,2.0,2,520,3.0,3.0,1,176,0,0,0,0,0,,0,,0,6,2008,WD,Normal,168500,6.0272,2.8263
631,70,RM,70.04995836802665,9478,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1973,1991,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,2.0,3.0,0.0,0.0,0,0.0,0,636,636,GasA,3,Y,1,1089,661,0,1750,0,0,1,0,3,1,5,8,Typ,0,3.461038961038961,Detchd,1937.0,1.0,1,240,3.0,3.0,1,0,0,0,0,0,0,,0,,0,6,2006,WD,Abnorml,124000,6.4133,2.9006
632,120,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,0.0,4,3,PConc,4.0,3.0,0.0,5.0,24,0.0,0,1530,1554,GasA,5,Y,1,1554,0,0,1554,0,0,2,0,2,1,4,6,Typ,1,4.0,Attchd,2006.0,2.0,2,627,3.0,3.0,1,156,73,0,0,0,0,,0,,0,8,2007,WD,Normal,209500,6.3373,2.6616
633,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,822,0.0,0,564,1386,GasA,3,Y,1,1411,0,0,1411,0,0,2,0,3,1,3,6,Typ,1,3.0,Attchd,1977.0,3.0,2,544,3.0,3.0,1,192,0,0,0,0,0,,0,,0,4,2009,WD,Family,82500,5.0365,0.1662
634,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2005,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,3.0,480,0.0,0,108,1056,GasA,3,Y,1,1056,0,0,1056,0,0,1,0,3,1,3,6,Typ,0,3.461038961038961,Attchd,1954.0,1.0,1,260,3.0,3.0,1,390,0,0,0,0,0,,0,,0,7,2007,WD,Normal,139400,6.3373,2.6616
635,90,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,SFoyer,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,3.0,3.0,0.0,5.0,1056,0.0,0,0,1056,GasA,4,Y,1,1056,0,0,1056,2,0,0,0,3,1,3,4,Typ,0,3.461038961038961,Detchd,1980.0,1.0,2,576,3.0,3.0,1,264,56,0,0,0,0,,0,Shed,0,6,2010,WD,Normal,144000,4.6898,1.0979
636,190,RH,70.04995836802665,9478,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Feedr,Norm,2fmCon,2.5Fin,6,7,1914,1995,Hip,CompShg,VinylSd,VinylSd,,0.0,2,3,CBlock,3.0,3.0,0.0,1.0,256,0.0,0,1184,1440,GasA,5,Y,1,1440,1440,0,1464,0,0,2,0,3,1,2,6,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,25,0,0,0,0,,0,,0,3,2007,WD,Abnorml,200000,6.3373,2.6616
637,30,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,2,5,1936,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,2,3,BrkTil,3.0,3.0,0.0,0.0,0,0.0,0,264,264,Grav,2,N,1,800,0,0,800,0,0,1,0,1,1,2,4,Maj1,1,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,0,0,0,0,0,,0,,0,1,2009,ConLw,Normal,60000,5.0365,0.1662
638,190,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,811,811,GasA,3,Y,1,811,576,0,1387,0,0,2,0,3,1,4,7,Typ,0,3.461038961038961,BuiltIn,1954.0,1.0,1,256,3.0,3.0,1,0,0,0,0,0,0,,0,,0,11,2009,WD,Normal,93000,5.0365,0.1662
639,30,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,,0.0,3,3,CBlock,2.0,3.0,0.0,0.0,0,0.0,0,796,796,GasA,4,Y,1,796,0,0,796,0,0,1,0,2,1,3,4,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,328,0,0,0,0,0,,0,,0,5,2008,WD,Normal,85000,6.0272,2.8263
640,120,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1154,0.0,0,366,1520,GasA,5,Y,1,1567,0,0,1567,1,0,2,0,1,1,5,7,Typ,1,4.0,Attchd,2006.0,3.0,3,648,3.0,3.0,1,312,0,0,0,0,0,,0,,0,10,2006,New,Partial,163000,6.4133,2.9006
641,120,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2003,2004,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,5,3,PConc,5.0,3.0,0.0,5.0,1218,0.0,0,300,1518,GasA,5,Y,1,1518,0,0,1518,0,0,1,1,1,1,5,6,Typ,1,4.0,Attchd,2003.0,2.0,2,588,3.0,3.0,1,185,25,0,0,0,0,,0,,0,4,2008,WD,Normal,163000,6.0272,2.8263
642,60,FV,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,738,0.0,0,319,1057,GasA,5,Y,1,1057,872,0,1929,1,0,2,1,3,1,4,7,Typ,1,3.0,Attchd,2001.0,3.0,2,650,3.0,3.0,1,0,25,0,0,0,0,,0,,0,5,2007,WD,Normal,226000,6.3373,2.6616
643,80,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,8,7,1972,1995,Gable,CompShg,Plywood,Wd Sdng,,0.0,4,3,CBlock,4.0,3.0,0.0,5.0,1410,0.0,0,542,991,GasA,4,Y,1,2000,704,0,1464,1,0,2,1,4,1,5,9,Typ,1,3.0,Attchd,1972.0,3.0,2,538,3.0,3.0,1,269,25,0,0,0,0,,0,,0,7,2009,WD,Normal,163000,5.0365,0.1662
644,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,493,0.0,0,0,780,GasA,5,Y,1,780,840,0,1620,0,0,2,1,4,1,3,7,Min1,0,3.461038961038961,Attchd,1969.0,3.0,2,462,3.0,3.0,1,208,0,0,0,0,0,,0,,0,4,2007,WD,Normal,152000,6.3373,2.6616
645,20,FV,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,0.0,5,3,PConc,5.0,3.0,0.0,5.0,1121,0.0,0,645,1766,GasA,5,Y,1,1766,0,0,1766,1,0,2,1,2,1,5,7,Typ,1,4.0,Attchd,2009.0,3.0,3,478,3.0,3.0,1,195,25,0,0,0,0,,0,,0,10,2009,New,Partial,163000,5.0365,0.1662
646,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,3.0,3.0,0.0,4.0,282,0.0,0,664,981,GasA,3,Y,1,981,0,0,981,1,0,1,1,3,1,3,5,Typ,0,3.461038961038961,Detchd,1979.0,1.0,2,576,3.0,3.0,1,0,25,0,0,0,0,,0,,0,3,2007,WD,Normal,143250,6.3373,2.6616
647,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1950,1950,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.5797610681658467,3.0,0.0,2.6380885453267746,0,0.0,0,0,991,GasA,4,Y,1,1048,0,0,1048,0,0,1,0,3,1,3,7,Min1,0,3.461038961038961,Detchd,1950.0,1.0,2,420,3.0,3.0,1,0,27,0,0,0,0,,0,,0,7,2008,WD,Normal,98300,6.0272,2.8263
648,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,500,0.0,0,594,1094,GasA,5,Y,1,1094,0,0,1094,0,0,1,0,3,1,3,5,Typ,2,4.0,Attchd,1953.0,2.0,2,495,3.0,3.0,1,0,0,0,0,0,0,,0,,0,6,2008,WD,Normal,155000,6.0272,2.8263
649,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1966,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,756,756,GasA,3,Y,1,1051,788,0,1839,0,0,1,1,4,1,3,7,Typ,1,3.0,Attchd,1966.0,1.0,2,442,3.0,3.0,1,0,25,0,0,0,0,,0,,0,6,2010,WD,Normal,155000,4.6898,1.0979
650,180,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,,0.0,3,3,CBlock,4.0,3.0,0.0,3.0,131,0.0,0,0,630,GasA,4,Y,1,630,0,0,630,1,0,1,0,1,1,3,3,Typ,0,3.461038961038961,Attchd,1978.5061638868744,1.8165337200870195,0,0,3.0,3.0,1,0,0,0,0,0,0,,0,,0,12,2007,WD,Normal,84500,6.3373,2.6616
651,60,FV,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,2007,2007,Gable,CompShg,CemntBd,CmentBd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,813,813,GasA,5,Y,1,822,843,0,1665,0,0,2,1,3,1,4,7,Typ,0,3.461038961038961,Attchd,2007.0,2.0,2,562,3.0,3.0,1,0,0,0,0,0,0,,0,,0,5,2008,WD,Normal,205950,6.0272,2.8263
652,70,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,755,755,GasA,3,Y,1,755,755,0,1510,1,0,1,0,4,1,3,7,Typ,1,4.0,Detchd,1940.0,1.0,1,296,3.0,3.0,1,120,0,0,0,0,0,,0,,0,10,2009,WD,Normal,108000,5.0365,0.1662
653,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,880,880,GasA,5,Y,1,909,807,0,1716,0,0,2,1,2,1,4,7,Typ,1,3.0,Attchd,1996.0,2.0,2,512,3.0,3.0,1,0,25,0,0,0,0,,0,,0,7,2009,WD,Normal,191000,5.0365,0.1662
654,50,RM,70.04995836802665,9478,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,7,1906,1995,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,756,756,GasA,5,Y,1,756,713,0,1469,0,0,1,0,3,1,3,7,Typ,0,3.461038961038961,Detchd,1906.0,1.0,1,216,3.0,3.0,1,57,0,0,0,0,0,,0,,0,6,2008,WD,Normal,135000,6.0272,2.8263
655,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,6,1995,1995,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1696,0.0,0,413,991,GasA,5,Y,1,1086,0,0,2113,1,0,2,1,2,1,4,7,Typ,1,3.0,Attchd,1995.0,3.0,3,839,3.0,3.0,1,236,46,0,0,0,0,,0,,0,8,2008,WD,Normal,163000,6.0272,2.8263
656,160,RM,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,ImStucc,BrkFace,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,525,525,GasA,3,Y,1,525,567,0,1092,0,0,1,1,3,1,3,6,Typ,0,3.461038961038961,Detchd,1971.0,1.0,1,264,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2010,WD,Family,88000,4.6898,1.0979
657,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,2006,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,4,3,CBlock,3.0,3.0,0.0,4.0,806,0.0,0,247,1053,GasA,5,Y,1,1053,0,0,1053,1,0,1,1,3,1,4,5,Typ,0,3.461038961038961,Attchd,1959.0,2.0,1,312,3.0,3.0,1,0,0,0,0,0,0,,0,,0,8,2008,WD,Normal,145500,6.0272,2.8263
658,70,RL,70.04995836802665,9478,Pave,,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Stucco,Wd Shng,,0.0,3,3,BrkTil,4.0,3.0,0.0,0.0,0,0.0,0,776,776,GasA,3,Y,1,851,651,0,1502,0,0,1,1,3,1,3,6,Typ,1,4.0,Attchd,1931.0,2.0,1,270,3.0,3.0,1,0,0,0,0,0,0,,0,,0,2,2008,WD,Normal,149000,6.0272,2.8263
659,50,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,3.0,3.0,0.0,0.0,0,0.0,0,912,912,GasA,3,Y,1,912,546,0,1458,0,0,1,0,3,1,3,6,Typ,1,4.0,Attchd,1948.0,1.0,1,330,3.0,3.0,1,192,0,0,0,0,0,,0,,0,1,2010,WD,Abnorml,97500,4.6898,1.0979
660,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1964,1999,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,PConc,3.0,3.0,0.0,3.0,637,0.0,0,849,1486,GasA,5,Y,1,1486,0,0,1486,1,0,1,0,3,1,3,7,Typ,0,3.461038961038961,Detchd,1968.0,3.0,2,480,3.0,3.0,1,0,0,0,0,0,0,,0,,0,3,2009,WD,Normal,167000,5.0365,0.1662
661,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,4.0,3.0,0.0,0.0,0,0.0,0,793,793,GasA,3,Y,1,1142,793,0,1935,0,0,2,1,3,1,3,7,Typ,1,3.0,Attchd,1976.0,2.0,2,550,3.0,3.0,1,0,25,0,0,0,0,,0,,0,11,2007,WD,Normal,197900,6.3373,2.6616
662,60,RL,70.04995836802665,9478,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1994,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,5.0,1361,0.0,0,88,1629,GasA,5,Y,1,1686,762,0,2448,1,0,2,1,4,1,4,8,Typ,1,3.0,Attchd,1994.0,2.0,3,711,3.0,3.0,1,0,76,0,0,0,0,,0,,0,7,2009,WD,Normal,163000,5.0365,0.1662
663,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1968,1968,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,2.0,3.0,0.0,0.0,0,0.0,0,1392,1392,GasA,4,Y,1,1392,0,0,1392,1,0,1,0,2,1,3,5,Maj2,2,3.0,Attchd,1968.0,2.0,2,576,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2009,WD,Normal,110000,5.0365,0.1662
664,85,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1972,1972,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,4.0,3.0,0.0,3.0,920,0.0,0,38,1138,GasA,3,Y,1,1181,0,0,1181,1,0,2,0,3,1,3,6,Typ,0,3.461038961038961,Detchd,1974.0,2.0,2,588,3.0,3.0,1,0,0,0,0,0,0,,0,,0,4,2008,WD,Normal,137500,6.0272,2.8263
665,20,RL,70.04995836802665,9478,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,5.0,3.0,0.0,5.0,1721,0.0,0,356,991,GasA,5,Y,1,1086,0,0,2097,1,0,1,1,1,1,5,8,Typ,1,3.461038961038961,Attchd,2005.0,3.0,3,480,3.0,3.0,1,192,25,0,0,0,0,,0,,0,1,2006,New,Partial,163000,6.4133,2.9006
666,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4.0,3.0,0.0,0.0,0,0.0,0,1406,1406,GasA,5,Y,1,1454,482,0,1936,0,0,2,1,3,1,4,7,Typ,1,3.0,Attchd,2000.0,2.0,2,504,3.0,3.0,1,188,25,0,0,0,0,,0,,0,11,2006,WD,Normal,230500,6.4133,2.9006
667,60,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1965,1979,Flat,Tar&Grv,Plywood,Plywood,BrkCmn,0.0,3,3,CBlock,4.0,3.0,0.0,1.0,187,0.0,0,111,1021,GasA,3,Y,1,1465,915,0,2380,0,0,2,1,3,1,3,7,Sev,1,3.461038961038961,CarPort,1965.0,1.0,2,596,3.0,3.0,1,0,25,0,0,0,0,,0,,0,8,2007,WD,Abnorml,129000,6.3373,2.6616
668,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1994,1998,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,3,PConc,4.0,3.0,0.0,5.0,1138,0.0,0,270,1408,GasA,5,Y,1,1679,0,0,1679,1,0,2,0,3,1,4,7,Typ,1,3.461038961038961,Attchd,1994.0,2.0,2,575,3.0,3.0,1,224,42,0,0,0,0,,0,,0,10,2008,WD,Normal,193500,6.0272,2.8263
669,20,RL,70.04995836802665,9478,Pave,,Reg,Bnk,AllPub,Corner,Mod,Sawyer,Norm,Norm,1Fam,1Story,5,6,1956,1987,Gable,CompShg,CemntBd,Wd Sdng,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,988,0.0,0,200,1188,GasA,4,Y,1,1437,0,0,1437,1,0,1,1,3,1,3,6,Min2,1,3.0,Detchd,1999.0,1.0,2,576,3.0,3.0,1,304,0,0,0,0,0,,0,,0,11,2006,WD,Normal,168000,6.4133,2.9006
670,30,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,4,5,1922,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,2.0,3.0,0.0,0.0,0,0.0,0,700,700,GasA,5,Y,1,1180,0,0,1180,0,0,1,0,2,1,2,5,Typ,1,4.0,Detchd,1922.0,1.0,1,252,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2006,WD,Normal,137500,6.4133,2.9006
671,60,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,4,3,PConc,4.0,3.0,0.0,5.0,193,0.0,0,545,738,GasA,5,Y,1,738,738,0,1476,1,0,2,1,3,1,4,7,Typ,0,3.461038961038961,Attchd,2005.0,3.0,2,540,3.0,3.0,1,100,35,0,0,0,0,,0,,0,2,2009,WD,Normal,173500,5.0365,0.1662
672,70,RH,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,6,6,1925,1950,Gambrel,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,BrkTil,3.0,3.0,0.0,3.0,551,0.0,0,121,672,GasA,3,N,1,697,672,0,1369,1,0,2,0,3,1,3,6,Typ,0,3.461038961038961,Detchd,1930.0,1.0,1,300,3.0,3.0,1,147,0,0,0,0,0,,0,,0,7,2009,WD,Normal,103600,5.0365,0.1662
673,20,RL,70.04995836802665,9478,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,,0.0,4,3,CBlock,4.0,3.0,0.0,4.0,767,0.0,0,441,1208,GasA,3,Y,1,1208,0,0,1208,1,0,1,1,3,1,3,6,Typ,1,3.0,Attchd,1977.0,2.0,2,546,3.0,3.0,1,198,42,0,0,0,0,,0,,0,6,2006,WD,Normal,165000,6.4133,2.9006
674,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,7,1957,2004,Hip,CompShg,CemntBd,CmentBd,BrkFace,0.0,3,3,PConc,3.0,3.0,0.0,5.0,1186,0.0,0,291,1477,GasA,5,Y,1,1839,0,0,1839,1,0,2,0,3,1,4,7,Typ,2,3.0,Attchd,1957.0,3.0,2,416,3.0,3.0,1,0,87,0,0,0,0,,0,,0,6,2007,WD,Normal,163000,6.3373,2.6616
675,20,RL,70.04995836802665,9478,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3.0,3.0,0.0,2.0,892,0.0,0,244,1136,GasA,3,Y,1,1136,0,0,1136,1,0,1,0,3,1,3,5,Typ,1,4.0,Attchd,1965.0,2.0,1,384,3.0,3.0,1,0,0,0,0,0,0,,0,,0,7,2008,WD,Normal,140000,6.0272,2.8263
